ANNO,MES,COLOMBIA_TELECOMUNICACIONES,COLOMBIA_MOVIL,COMUNICACION_CELULAR_COMCEL,EMPRESA_DE_TELECOMUNICACIONES_DE_BOGOTA,UNE_EPM,AVANTEL,ALMACENES_EXITO,VIRGIN_MOBILE,PARTNERS_TELECOM,SETROC_MOBILE,UFF_MOVIL,CELLVOZ_COLOMBIA,LOGISTICA_FLASH,LOV_TELECOMUNICACIONES,SUMA_MOVIL
2019,6,20.73439431374841,14.048003285704416,58.92483122102976,0.5870681644231938,0,4.008817658388039,0.2795570939316702,0.8484017444583979,0,0,0,0,0.5687012001019301,0,0.000225318
2019,7,20.65183479497661,13.851768143975901,59.333034319509125,0.5774204956495786,0,3.8959946734569857,0.2754686782753929,0.8648004429468775,0,0,0,0,0.549374243,0,0.000304208
2019,8,20.868574152821562,13.84467675637064,59.58113558057122,0.528369901,0,3.558048157949161,0.25482230034822767,0.8484021520751511,0,0,0,0,0.5155750386890682,0,0.00039596
2019,9,20.994038974106953,13.944478547803335,59.78646525931887,0.49285353372758944,0,3.2457573416399823,0.26022858601366117,0.8161545838860498,0,0,0,0,0.4597593483030433,0,0.000263825
2019,10,20.457130294251876,14.237597903422792,59.32705398154393,0.4810592428538896,0,3.968424204849113,0.29790494653766575,0.80772182,0,0,0,0,0.42152503316831197,0,0.001582573
2019,11,20.156337115107167,14.206010207258826,59.85717345,0.48622989682143786,0,3.8282757213326204,0.2813446587200067,0.7969711570825714,0,0,0,0,0.3855962669859245,0,0.00206153
2019,12,18.616997096949703,15.001870873087416,60.63352988494647,0.48952230559378945,0,3.6798306593076395,0.37264586005513656,0.817468919,0,0,0,0,0.38186540550550574,0,0.006268996
2020,1,18.890317318842463,14.280137255821465,61.444435875415124,0.5105799410022112,0,3.4766019098182834,0.27310504142678876,0.7776569719475173,0,0,0,0,0.34593249372128526,0,0.001233192
2020,2,19.26451970052963,14.304168684168348,61.097993052892555,0.5527849974608019,0,3.417754867914144,0.3157043134737751,0.7433997316578426,0,0,0,0,0.3023369724839138,0,0.001337679
2020,3,19.309366959660164,14.128745247752706,61.41994020482989,0.5543757531281451,0,3.317047373965175,0.29645651627835234,0.6896685765546815,0,0,0,0,0.28332019658094704,0,0.001079171
2020,4,20.106443396885325,13.593206754348092,61.76475004818488,0.7202991478170735,0,2.9264611014823148,0.21194945442986735,0.4705486136622551,0,0,0,0,0.20561945215014982,0,0.000722031
2020,5,20.729249741342663,12.824750516546137,62.05467205051335,0.5382717008964257,0,2.8156761952120415,0.3242250047309405,0.506849102,0,0,0,0,0.20530711128849255,0,0.000998577
2020,6,20.234260859623916,13.491664703514891,61.816890531354865,0.5272127160697768,0,2.815274188409704,0.3350400667449995,0.5719413948659985,0,0,0,0,0.206319552,0,0.001395987
2020,7,20.21810367396201,14.26879960528799,61.50927436931492,0.4416217568249549,0,2.4691567422698233,0.3422773619263241,0.5317696858640798,0,0,0,0,0.2173227573247281,0,0.001674047
2020,8,20.46346226658375,13.83454066,61.664104467861705,0.5458401291534571,0,2.391269247864709,0.32086996779785415,0.5578790942291909,0,0,0,0,0.220116926,0,0.001917244
2020,9,19.639401343711395,13.539027722920993,63.02953043745154,0.505872614,0,2.2036882930336117,0.3427945305014654,0.5337620696156049,0,0,0,0,0.20391077259291562,0,0.002012216
2020,10,19.49635616588879,14.03842539139791,62.551047537680596,0.5229755094213002,0,2.2317884615099666,0.3726690544066466,0.5682797005537504,0,0.001013409,0,0,0.21543559943364024,0,0.00200917
2020,11,19.21000481,14.001059442881115,62.79161451681002,0.5907982301740766,0,2.297534520779503,0.349667623,0.5471225760158813,0,0.002055609,0,0,0.2080979470909451,0,0.002044722
2020,12,18.532609721184055,14.775819115188146,62.712382088640254,0.59626924,0,2.2132325570378297,0.3405999907156821,0.6159176225489895,0,0.002836362,0,0,0.20832347532325382,0,0.002009827
2021,1,18.60864160598819,14.153294898272396,63.29789152504941,0.4709477935808476,0,2.3443912815891697,0.32004530988812263,0.6123156302718057,0,0.0024254,0,0,0.1882378787948344,0,0.001808677
2021,2,18.41285027260822,15.934761976982811,61.854283875722274,0.4945815611275516,0,2.224557687240964,0.3128976830383467,0.5973137093599687,0,0.000882118,0,0,0.1661297760485792,0,0.00174134
